168 85.7651 59.471 13.0416 32.71 58.4207 67.29 71.5194
169 80.5478 54.2524 12.982 27.8698 65.2225 72.1302 73.8154
170 76.7305 50.4159 12.9187 28.7164 61.9736 71.2623 74.9793
171 80.4618 54.1544 12.8671 30.6951 62.4673 69.3049 74.8766
172 80.3059 54.0297 12.1547 32.7421 58.0239 67.22 67.8947
173 83.857 57.5714 12.673 33.763 57.5071 66.237 74.1961
174 81.4533 55.1704 13.1466 33.1883 59.1564 66.8117 69.6686
175 79.2896 52.9849 12.9501 28.3364 64.4579 71.6636 73.9945
176 85.1482 58.8521 13.2469 33.839 57.7857 66.161 71.3867
177 78.3745 52.0728 12.8647 32.062 61.1685 67.938 70.2868
178 73.8417 47.5389 11.7487 30.3162 63.149 69.6622 67.5186
179 87.5525 61.2661 12.4453 41.2782 51.4855 58.7218 65.3484
180 92.9379 66.6327 13.3441 42.05 50.0446 57.95 68.6655
181 79.7136 53.4147 12.9449 33.8481 59.5978 66.1519 66.8258
182 78.4352 52.1464 12.8587 28.1607 64.476 71.8393 76.1535
183 80.5942 54.3049 13.0108 32.7687 60.5124 67.2313 72.6391
184 79.2428 52.9386 12.5463 33.5283 57.4554 66.4512 73.3379
185 82.0864 55.7984 11.7848 34.3316 59.453 65.6684 70.9214
186 80.119 53.8291 12.2295 34.0031 59.5243 65.9969 67.2693
187 95.9783 69.6821 13.1895 45.5618 48.0448 54.4382 66.6943
188 72.4242 46.1114 12.9371 28.62 64.9147 71.38 68.442
189 84.7222 58.4153 13.1652 40.7842 52.5602 59.2158 67.3832
190 86.2833 59.9906 13.2857 38.5281 52.0217 61.4719 70.3101
191 87.7704 61.4707 13.1983 40.9175 50.7512 59.0825 69.8034
192 87.3016 61.0084 13.2728 39.6098 53.8043 60.3902 65.1426
193 84.571 58.2695 13.1677 37.7771 55.1295 62.2038 68.4148
194 83.9634 57.6723 13.0809 37.9641 55.6112 62.0359 64.6842
195 81.2536 54.9499 13.0842 32.981 60.3034 67.019 67.6741
196 79.4129 53.1222 13.1295 34.1827 59.1589 65.8173 68.6576
197 80.9611 54.6487 12.3747 40.2473 53.5676 59.7527 66.0523
198 83.8819 57.5918 12.1313 35.267 58.3075 64.733 68.2626
199 78.8816 52.5795 12.4569 31.2287 62.0691 68.7713 70.3709
200 83.6775 57.3643 12.8603 34.6586 54.7764 65.3414 75.5382
201 82.9776 56.6745 12.4095 32.2181 54.3569 67.7819 79.7615
202 85.6827 59.3723 12.8248 39.1129 54.5553 60.8871 66.2525
203 81.4244 55.1304 12.466 36.1378 57.4006 63.8622 66.9226
204 87.4219 61.1224 12.8931 38.6237 54.8725 61.3763 67.5759
205 77.2322 50.9237 11.745 25.8493 67.0713 74.1507 75.4086
206 99.7971 73.5077 13.2413 46.433 47.2787 53.567 70.8931
207 75.244 48.9443 13.1383 40.9161 52.9519 59.0656 56.4268
208 82.2942 55.9923 13.0584 33.9109 59.7894 66.0891 68.5205
209 81.487 55.1833 13.2608 40.7259 53.2757 59.2741 61.6656
210 83.7365 57.4454 13.1621 41.2038 48.816 58.7962 66.4655
211 84.2326 57.9341 13.0813 32.2737 59.071 67.7058 74.9779
212 92.5518 66.2404 13.0019 40.8106 52.8049 59.1894 66.4083
213 91.1656 64.8791 13.2657 43.1342 50.5519 56.8658 63.5757
214 82.106 55.7851 12.9866 31.7391 61.3976 68.2397 68.7235
215 77.7974 51.502 13.0308 33.0535 60.3647 66.9465 65.9759
216 91.7903 65.4935 13.3398 43.9492 49.8511 56.0508 67.2355
217 79.9951 53.7118 13.0828 36.6066 57.197 63.3934 63.2676
218 89.7841 63.4692 13.3256 43.4142 50.0921 56.5858 64.3178
219 84.2055 57.909 13.1334 35.3032 56.4388 64.6968 66.5176
220 86.5746 60.2554 13.1415 39.1615 50.0975 60.8385 73.3281
221 82.2419 55.9388 13.1061 41.1235 49.4669 58.8582 68.0093
222 88.477 62.1634 13.1067 36.5271 56.6275 63.4729 67.9695
223 83.337 57.0386 13.1435 37.9684 55.778 62.0316 62.8185
224 78.8572 52.5463 13.0072 33.3024 60.1187 66.6976 65.2701
225 88.1684 61.859 13.1852 38.1616 55.7023 61.8384 67.6
226 83.1782 56.8471 13.1485 37.1243 56.4059 62.8757 67.9151
227 85.0584 58.7566 13.1581 41.4943 52.4513 58.5057 62.3435
228 86.3797 60.0768 13.1379 36.3693 56.8873 63.6307 68.6049
229 80.0505 53.7463 12.9176 25.0855 55.1959 74.9145 77.584
230 85.0392 58.7339 13.2182 40.7821 51.8518 59.2179 64.3941
231 82.2895 55.9873 12.6385 34.6381 56.7999 65.3416 70.4128
232 82.5777 56.267 12.33 41.9585 51.5561 58.0415 62.9179
233 90.1741 63.8561 12.529 42.9014 50.2343 57.0986 61.8246
234 86.0318 59.7288 13.1051 37.6978 55.7281 62.3022 67.2475
235 90.2398 63.9318 13.3092 43.7825 49.8136 56.2175 65.5189
236 87.7828 61.479 13.2533 40.1487 53.4404 59.8513 65.3861
237 71.9617 45.6588 12.9147 34.765 58.7078 65.235 61.9939
238 82.8665 56.5756 13.0866 36.1352 57.6591 63.8648 66.8299
239 83.0159 56.7013 13.0938 34.0663 59.4735 65.9133 66.4195
240 82.9537 56.6435 12.3055 34.8564 57.2144 65.1436 69.5101
241 81.4105 55.1105 11.8982 29.3869 63.5557 70.5918 74.3365
242 83.9615 57.6619 11.9907 34.7921 54.0421 65.2079 72.2626
243 70.3016 43.9928 11.4951 28.4963 61.9677 71.5037 67.2645
244 83.3844 57.0943 12.216 38.9558 53.6768 61.0442 64.8184
245 76.4855 50.1869 12.0267 32.1175 57.8104 67.8825 68.6466
246 84.4101 58.1156 12.8593 46.7993 45.8747 53.2007 62.7107
247 77.5058 51.2031 11.9677 33.1483 60.3538 66.8517 63.2395
248 84.2749 57.9914 12.3867 36.9704 55.3124 62.815 67.9943
249 80.4248 54.1303 12.9287 25.8359 53.0002 74.1353 77.4505
250 77.5355 51.2512 12.5477 30.2478 55.6103 69.6953 69.861
251 79.5656 53.2812 13.0522 31.4458 57.77 68.5235 78.4248
252 77.313 51.0168 12.9597 28.4051 60.7641 71.5949 80.55
253 83.6055 57.3295 12.752 40.4328 53.5317 59.5672 60.327
254 71.0814 44.8006 13.1455 34.8765 58.7723 65.1034 60.7661
255 81.6536 55.3674 13.1524 37.4033 56.1769 62.3612 63.9958
256 79.6888 53.3946 12.9183 31.7505 60.5075 68.2284 70.4459
257 76.9194 50.6169 12.9822 32.0421 56.4891 67.9579 70.7957
258 75.409 49.1267 12.873 27.4698 65.5785 72.5302 75.9149
259 84.4897 58.1892 13.0664 35.3651 52.2112 64.6349 71.3252
260 86.2249 59.9282 13.3221 42.9006 49.5285 56.8998 65.0073
261 78.1625 51.8844 12.9505 34.1615 58.1746 65.8014 68.4418
262 84.469 58.1799 12.0776 38.4338 55.2009 61.3745 64.1891
263 81.5415 55.26 11.9776 35.1872 57.6304 64.7777 64.9857
264 78.0868 51.8016 11.8299 30.5069 62.758 69.4602 70.0462
265 72.5175 46.5449 11.8852 32.8334 60.1402 66.852 56.9971
266 74.3476 48.8567 11.8596 37.0402 57.1201 62.7035 55.4211
267 77.7507 51.4526 11.8381 30.8188 61.2495 69.1812 71.7549
268 88.573 62.2943 12.2762 36.8974 55.3518 63.1026 68.0197
269 30.3158 10.2358 8.60052 3.06733 94.7829 94.5247 14.1034
270 60.2688 37.0354 10.8232 22.5389 72.1823 76.7764 48.098
271 76.5607 50.2919 11.9158 30.3268 62.642 69.6168 68.71
272 77.392 51.4528 12.1118 34.63 57.1306 65.1672 61.0457
273 80.6457 54.3618 12.1175 38.2317 52.8574 61.7683 62.7358
274 84.6866 58.4098 12.0909 38.6537 52.079 61.3282 68.1167
275 72.6107 46.327 11.8567 34.2676 59.0367 65.6755 58.0578
276 60.2636 34.7872 11.3751 18.2097 75.3464 81.1189 47.153
277 78.1563 51.881 11.7569 29.3974 62.5733 70.5811 71.4352
278 82.9092 56.6276 11.9842 34.4923 58.4219 65.5077 70.3943
279 62.8345 37.9088 11.4884 22.3746 71.4503 77.1685 47.5322
280 70.2678 44.0218 11.8089 33.8973 59.4809 66.0458 57.5662
281 83.3255 57.0462 12.0134 42.5358 50.5921 57.4319 58.6638
282 86.9597 60.6815 12.1233 41.39 51.2475 58.61 63.9744
283 48.682 26.221 10.3276 16.3993 79.1743 82.4365 32.0255
284 36.9473 16.5914 8.90244 10.2068 87.9946 87.7253 17.8612
285 76.9798 50.7133 11.8892 31.0037 58.7679 68.9751 78.719
286 78.3343 52.0505 11.8833 28.9868 64.3094 71.0132 71.4403
287 72.9498 46.6735 12.0157 27.3802 65.3319 72.4395 65.9356
288 83.4009 57.0976 12.1512 40.8577 52.9815 59.1247 61.8732
289 78.765 52.4945 11.978 37.963 55.9895 62.0083 57.5262
290 35.0295 13.8611 9.00883 3.74492 93.9926 94.6171 14.9654
291 35.0842 15.1441 8.80991 7.77024 90.5954 90.1094 18.622
292 75.6445 49.3565 11.7042 25.2864 65.7068 74.6922 77.9917
293 70.358 44.0704 12.6411 27.7567 64.4263 72.0957 77.0491
294 72.4755 46.2303 12.6068 29.3212 62.7303 70.5179 72.7225
295 81.1149 54.8761 12.5794 36.5748 56.2308 63.4252 66.6827
296 74.6731 48.43 11.9632 33.5186 60.4784 66.4076 61.3274
297 67.2981 41.4041 11.9199 29.4692 64.0438 70.3591 53.019
298 75.9688 49.7259 13.49 34.8332 58.7916 65.1668 70.0299
299 72.7354 46.4831 13.2283 40.155 54.388 59.845 53.9119
300 85.9632 59.7162 13.4355 46.408 47.3649 53.5758 61.2927
301 58.0757 34.6891 11.4945 22.6217 72.9276 77.3569 44.418
302 57.6021 34.1071 11.0574 28.4375 67.6567 70.8832 40.5687
303 79.7813 53.5248 11.9117 38.4812 54.3989 61.4666 62.5983
304 79.8499 53.5868 11.937 34.2424 59.2274 65.7576 64.1714
305 66.6606 41.7118 10.9889 24.0113 70.7553 75.8601 48.8388
306 69.0244 42.7595 11.8612 24.8509 68.7198 74.8246 60.924
307 69.1357 42.874 11.8995 31.4328 62.2571 68.547 69.3841
308 73.1838 46.9144 11.9917 38.7737 54.6791 61.2086 60.5599
309 78.5032 52.2176 12.2699 37.0958 55.3809 62.5298 54.6816
310 78.5017 52.2233 11.9622 33.9632 59.5443 66.0368 63.4806
311 75.8099 49.5473 12.0124 37.0543 56.6338 62.9457 59.8992
312 73.1252 46.8566 11.9931 37.1445 57.0008 62.8198 59.2999
313 54.4767 30.0076 10.8365 19.6744 74.8592 79.1033 35.2215
314 71.2521 46.0265 11.6097 32.7662 61.7998 66.9576 56.1541
315 79.7468 53.4686 11.952 38.232 54.5528 61.7338 66.0905
316 72.9958 47.1295 11.7264 30.3034 63.8433 69.5498 56.4838
317 37.5 17.76 9.26342 10.1987 87.7513 87.9176 23.6304
318 79.1821 52.9064 12.0152 30.3557 63.1484 69.6065 70.0417
319 78.4547 52.172 12.1027 35.6996 56.58 64.2627 62.8658
320 66.2034 39.9448 11.5091 24.8127 65.9418 74.7394 51.0363
321 78.8485 52.5619 12.0774 33.8209 59.3022 66.1404 64.3985
322 76.2194 49.9375 11.9838 33.3573 60.2128 66.6107 67.1874
323 77.7065 51.4369 12.2802 38.1792 55.9565 61.7856 60.6685
324 67.5668 41.4733 12.7269 20.7685 72.5198 78.8228 67.4145
325 75.6396 49.4038 13.0729 39.0459 51.1959 60.9541 63.1565
326 78.9924 52.7415 13.0941 37.0883 56.1144 62.9117 63.465
327 74.2493 47.9933 12.6419 31.3383 62.8187 68.6204 60.2667
328 71.5787 45.3404 11.925 30.5665 62.1365 69.2394 60.7707
329 85.9475 59.6777 12.1198 40.0924 51.5587 59.9076 65.2034
330 70.1055 43.8652 11.8248 34.3675 59.3003 65.6128 59.0889
331 76.2037 49.9334 11.9217 44.1313 50.0162 55.8687 55.4511
332 69.1895 43.2703 11.7474 27.4058 66.3829 72.2343 54.2512
333 74.297 48.0404 11.6945 31.9654 61.6832 68.0346 65.5952
334 66.485 42.2063 11.6916 30.9683 64.0338 68.7829 54.769
335 52.376 30.4917 10.255 20.8626 75.9946 77.9901 36.0464
336 77.1014 50.8511 11.9754 35.9833 57.8286 63.9785 59.8522
337 76.7978 50.5393 12.2375 38.3819 55.5887 61.5678 60.8733
338 69.6713 44.112 11.7054 30.5103 63.8029 69.36 56.51
339 69.4377 43.3583 11.9588 33.9388 60.0788 65.7202 51.3898
340 78.2162 51.9513 12.4771 31.7209 61.8754 68.2791 66.8234
341 77.9954 51.7516 13.1149 35.9029 58.0107 64.0971 60.9564
342 73.8307 47.5892 12.1976 40.2477 53.0108 59.7523 58.4449
343 80.5908 54.3477 12.3682 31.9156 57.2128 67.8947 69.1482
344 85.1356 58.8813 12.3096 39.6094 50.5413 60.3722 103.776
345 83.4176 57.1501 12.343 44.041 48.8774 55.959 63.6405
346 79.1162 52.8516 12.0746 40.798 53.3182 59.202 59.3843
347 75.1912 48.9344 12.0262 27.3226 65.9638 72.5008 62.0938
348 83.9085 57.6437 12.1085 36.5134 57.3726 63.4866 67.0726
349 79.2405 52.9928 11.9974 34.3692 59.4021 65.6308 66.1709
350 81.7036 55.4305 12.0898 38.6747 54.69 61.2903 65.0559
351 66.8657 40.9475 11.7008 20.5764 73.7657 79.1049 62.5493
352 81.5774 55.3131 11.902 35.6417 55.4428 64.3583 72.6817
353 76.6664 50.3834 11.8043 28.6857 61.4601 71.3143 77.5882
354 68.5868 42.5972 11.7736 22.775 67.7171 77.0108 69.3477
355 73.106 46.828 11.841 30.0773 63.5436 69.9227 65.774
356 79.9755 53.6911 12.0148 37.984 55.4358 62.016 65.6788
357 75.5303 49.2698 11.8878 32.1836 61.3072 67.7961 62.1896
358 74.9328 49.036 12.2144 32.5546 62.0969 67.2414 57.9972
359 74.4614 48.197 11.8212 31.8098 61.9995 68.1902 64.877
360 69.7062 43.4227 11.7916 32.6636 60.2151 67.3364 67.8435
361 84.5238 58.251 12.1173 39.4331 54.3767 60.5482 62.2787
362 72.2858 46.0034 11.9492 25.4775 63.8919 74.385 72.8531
363 88.213 61.9352 12.1559 48.2099 45.6112 51.7901 56.9474
364 75.7318 49.437 11.7752 33.1813 60.6547 66.8187 62.2331
365 79.7304 53.4558 11.9656 35.7476 57.341 64.2324 61.4807
366 68.6878 42.5722 11.7683 20.0807 73.9004 79.672 58.7246
367 76.2087 49.9085 11.8122 31.2998 62.5143 68.7002 59.8616
368 74.4801 48.198 11.7262 22.8257 69.3581 77.1743 69.31
369 79.7485 53.4614 11.9141 37.9405 55.177 62.0595 59.5924
370 73.1154 46.825 11.8011 28.147 65.1653 71.6555 59.2004
371 79.7164 53.421 11.9821 34.1158 58.1597 65.8842 64.3222
372 75.9887 49.7124 11.8516 33.5721 57.6825 66.4279 63.7149
373 71.0516 44.7634 11.8893 32.5509 60.772 67.4491 61.2438
374 80.8168 54.7647 12.068 36.9231 57.6588 62.8256 57.2013
375 74.3517 48.064 11.7349 21.2591 69.979 78.7409 68.7445
376 89.6542 63.3725 12.1916 43.0836 50.6655 56.9164 61.3016
377 75.458 49.1748 11.9926 37.1153 57.0228 62.8847 56.1079
378 70.5048 44.3223 12.0006 22.0901 67.3901 77.7396 69.6558
379 79.4848 53.1866 12.0235 36.2984 55.2136 63.6817 66.5381
380 81.0752 54.7906 11.9212 35.048 58.3965 64.952 62.4374
381 77.7762 51.4894 11.9856 35.8414 57.0587 64.1586 58.7012
382 70.8582 44.5697 11.8988 28.6694 63.5579 71.1754 61.9308
383 69.178 42.8737 11.7825 27.454 66.1089 72.546 61.5547
384 77.8298 51.5256 11.9354 37.1508 56.5583 62.8492 61.0715
385 81.942 55.6541 12.0121 36.4941 56.5993 63.5059 60.3018
